disposition,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_ratror,st_teff,st_rad,sy_gaiamag
candidate,1,1,6.89424037,2.6,0.0305049999999999,5573.0,1.05734,12.5618
candidate,1,1,6.894256,2.84,0.0244,5608.0,1.07,12.5618
candidate,1,1,4.73730765,2.6,0.0305049999999999,5180.6,0.790862,11.7202
candidate,1,1,4.736893,2.86,0.03188,5292.0,0.822,11.7202
candidate,1,1,4.7369696,2.71257333,0.03143,5128.0,0.789,11.7202
candidate,1,1,4.736834,2.9,0.0317,5292.0,0.82,11.7202
candidate,1,1,4.736837,2.76,0.0317,5165.0,0.8,11.7202
candidate,1,1,4.736884,2.76720668,0.032108,5159.0,0.790138,11.7202
candidate,1,1,4.737,2.6,0.031257,5180.6,0.790862,11.7202
candidate,1,1,4.7369683,2.69,0.03111,5170.0,0.793,11.7202
candidate,1,1,4.7369729,2.7,0.0308,5181.0,0.8,11.7202
candidate,1,1,4.7369669,2.93924,0.0305049999999999,5069.2,0.79,11.7202
candidate,1,3,0.469285,1.1,0.0117,5482.0,0.87,12.6702
candidate,1,3,0.469269,2.59929571,0.027288,5482.0,0.873283,12.6702
candidate,1,3,0.469287,1.46,0.01359,5292.0,0.984,12.6702
candidate,1,3,10.792635,2.87,0.027,5519.0,0.97,12.6702
candidate,1,3,10.7930529,2.6,0.0305049999999999,5436.47,0.968558,12.6702
candidate,1,3,10.792,2.6,0.022862,5436.47,0.968558,12.6702
candidate,1,3,10.792613,2.7,0.0268,5292.0,0.92,12.6702
candidate,1,3,10.787992,2.3,0.0242,5482.0,0.87,12.6702
candidate,1,3,10.79274,3.45,0.0321,5292.0,0.984,12.6702
candidate,1,3,10.793471,2.51134498,0.026365,5482.0,0.873283,12.6702
candidate,1,3,22.631964,2.86,0.027,5519.0,0.97,12.6702
candidate,1,3,22.6302,5.2,0.049,5292.0,0.984,12.6702
candidate,1,3,22.634594,17.4,0.1729,5292.0,0.92,12.6702
candidate,1,3,22.620344,2.3,0.0244,5482.0,0.87,12.6702
candidate,1,3,22.629496,2.54112738,0.026677,5482.0,0.873283,12.6702
candidate,1,1,16.9780102,1.47,0.018,5245.0,0.75,10.13
candidate,1,1,16.995731,1.55,0.0182,5220.0,0.78,10.13
candidate,1,1,16.995848,1.6,0.0182,5292.0,0.79,10.13
candidate,1,1,16.994,2.6,0.017749,5237.31,0.767142,10.13
candidate,1,1,16.99291698,2.6,0.0305049999999999,5237.31,0.767142,10.13
candidate,1,1,16.993435,1.53786409,0.018445,5252.0,0.764371,10.13
candidate,1,1,16.996,1.4,0.0158,5292.0,0.816,10.13
candidate,1,2,10.6161,1.19,0.0122,5292.0,0.891,12.0636
candidate,1,2,10.616646,1.31284773,0.013164,5722.0,0.914349,12.0636
candidate,1,2,10.616384,1.15,0.0111,5788.0,0.94,12.0636
candidate,1,2,52.713494,2.39,0.0232,5788.0,0.94,12.0636
candidate,1,2,52.714072,2.79551948,0.02803,5292.0,0.864,12.0636
candidate,1,2,52.7099,2.48,0.0255,5292.0,0.891,12.0636
candidate,1,1,41.4661,3.45,0.0299,5292.0,1.0574,12.1713
candidate,1,1,41.474219,3.17207779,0.02965,5784.0,0.98083,12.1713
candidate,1,4,0.773981,1.3833597,0.014172,5477.0,0.894913,12.8673
candidate,1,4,0.77401,1.2,0.0132,5438.0,0.83,12.8673
candidate,1,4,0.773987,1.5,0.01499,5292.0,0.919,12.8673
candidate,1,4,0.77392,1.3,0.0129,5484.0,0.92,12.8673
candidate,1,4,2.871512,1.4,0.0154,5438.0,0.83,12.8673
candidate,1,4,2.87162,1.9,0.0189,5292.0,0.919,12.8673
candidate,1,4,2.871788,1.70058746,0.017422,5477.0,0.894913,12.8673
candidate,1,4,2.872042,1.8,0.0179,5484.0,0.92,12.8673
candidate,1,4,2.871348,1.8,0.0176,5292.0,0.96,12.8673
candidate,1,4,7.14921,3.17,0.0315,5484.0,0.92,12.8673
candidate,1,4,7.149079,3.22104537,0.032998,5477.0,0.894913,12.8673
candidate,1,4,7.149336,3.4,0.0324,5292.0,0.96,12.8673
candidate,1,4,7.14998,3.51,0.035,5292.0,0.919,12.8673
candidate,1,4,7.15451552,2.6,0.0305049999999999,5374.67,0.92027,12.8673
candidate,1,4,7.149584,2.4,0.0259,5438.0,0.83,12.8673
candidate,1,4,7.15,2.6,0.032683,5374.67,0.92027,12.8673
candidate,1,4,13.608341,2.25541631,0.023105,5477.0,0.894913,12.8673
candidate,1,4,13.608511,2.5,0.0243,5292.0,0.96,12.8673
candidate,1,4,13.609878,2.38,0.0237,5484.0,0.92,12.8673
candidate,1,4,13.60496,2.69,0.0268,5292.0,0.919,12.8673
candidate,1,4,13.606629,1.9,0.0206,5438.0,0.83,12.8673
candidate,1,2,1.742169,1.35,0.0104,5977.0,1.19,12.4903
candidate,1,2,1.742983,1.25908622,0.010407,5982.0,1.109202,12.4903
candidate,1,2,7.8092052,2.70889,0.0305049999999999,5906.9,1.22,12.4903
candidate,1,2,7.81110453,2.6,0.0305049999999999,5906.9,1.21722,12.4903
candidate,1,2,7.807595,2.62511304,0.021697,5982.0,1.109202,12.4903
candidate,1,2,7.810253,2.83,0.0218,5977.0,1.19,12.4903
candidate,1,2,7.809,2.6,0.020497,5906.9,1.21722,12.4903
candidate,1,2,7.809757,2.9,0.0224,5292.0,1.19,12.4903
candidate,1,2,7.80905,2.79,0.0217,5292.0,1.181,12.4903
candidate,1,2,5.1763,1.51234354,0.016079,5503.0,0.862285,12.2538
candidate,1,2,2.58819,1.587,0.0165,5292.0,0.882,12.2538
candidate,1,2,2.588309,1.52,0.0159,5519.0,0.87,12.2538
candidate,1,2,2.58812,1.403,0.0305049999999999,5442.0,0.879,12.2538
candidate,1,2,6.67934,2.48429818,0.026413,5503.0,0.862285,12.2538
candidate,1,2,6.67913,2.58,0.0268,5292.0,0.882,12.2538
candidate,1,2,6.67773603,2.6,0.0305049999999999,5468.0,0.866405,12.2538
candidate,1,2,6.67932,2.31,0.0305049999999999,5442.0,0.879,12.2538
candidate,1,2,6.679195,2.5,0.0262,5519.0,0.87,12.2538
candidate,1,2,6.679,2.6,0.025593,5468.0,0.866405,12.2538
candidate,1,2,6.679224,2.6,0.0271,5292.0,0.88,12.2538
candidate,1,3,7.9194,7.74,0.0305049999999999,5430.0,0.86,12.8153
candidate,1,3,7.91952,8.2,0.07446,5748.0,1.01,12.8153
candidate,1,3,7.919454,6.67,0.0743,5292.0,0.823,12.8153
candidate,1,3,7.91951,2.6,0.0305049999999999,5250.0,0.881,12.8153
candidate,1,3,7.9222,7.0,0.0777,5322.0,0.82,12.8153
candidate,1,3,7.9177855286,6.59307857,0.0305049999999999,5322.0,0.840476,12.8153
candidate,1,3,7.91943,7.11,0.0305049999999999,5519.0,0.81,12.8153
candidate,1,3,7.919454,7.23,0.0753,5230.0,0.88,12.8153
candidate,1,3,7.921101,7.46,0.07451,5390.0,0.913,12.8153
candidate,1,3,7.9194,7.74,0.0754,5430.0,0.86,12.8153
candidate,1,3,7.920994,7.34,0.0737,5345.0,0.914,12.8153
candidate,1,3,7.9194979,7.46,0.07517,5368.0,0.84,12.8153
candidate,1,3,7.919493,6.751484,0.074234,5391.0,0.833805,12.8153
candidate,1,3,7.91952314,2.6,0.0305049999999999,5322.0,0.840476,12.8153
candidate,1,3,7.920978,2.6,0.0754,5430.0,0.86,12.8153
candidate,1,3,7.9222,7.0,0.0305049999999999,5322.0,0.82,12.8153
candidate,1,3,11.90691,4.31,0.0305049999999999,5519.0,0.81,12.8153
candidate,1,3,11.9066,2.6,0.0305049999999999,5250.0,0.881,12.8153
candidate,1,3,23.81486,4.1,0.0456,5292.0,0.823,12.8153
candidate,1,3,11.907625,4.05161714,0.044549,5391.0,0.833805,12.8153
candidate,1,3,12.0028,4.37,0.0439,5345.0,0.914,12.8153
candidate,1,3,11.90715,4.86,0.04727,5430.0,0.86,12.8153
candidate,1,3,11.8993,4.1,0.0458,5322.0,0.82,12.8153
candidate,1,3,11.90727,4.51,0.04515,5390.0,0.913,12.8153
candidate,1,3,11.90715,4.86,0.0305049999999999,5430.0,0.86,12.8153
candidate,1,3,11.90724,4.93,0.0444,5748.0,1.01,12.8153
candidate,1,3,11.90767,4.43,0.0465,5368.0,0.84,12.8153
candidate,1,3,11.8993,4.1,0.0305049999999999,5322.0,0.82,12.8153
candidate,1,3,11.90701,4.21,0.0439,5230.0,0.88,12.8153
candidate,1,3,2.50856,1.14,0.01109,5430.0,0.86,12.8153
candidate,1,3,2.50856,1.14,0.0305049999999999,5430.0,0.86,12.8153
candidate,1,3,2.508283,1.15876577,0.012741,5391.0,0.833805,12.8153
candidate,1,3,2.5081,1.11,0.0305049999999999,5322.0,0.82,12.8153
candidate,1,3,2.5081,1.11,0.0124,5322.0,0.82,12.8153
candidate,1,3,2.5084894,1.26,0.01312,5368.0,0.84,12.8153
candidate,1,3,2.50858,1.22,0.011,5748.0,1.01,12.8153
candidate,1,2,10.099,2.6,0.013385,5605.6,0.980624,10.9586
candidate,1,2,10.1016,0.91,0.00836,5292.0,1.0,10.9586
candidate,1,2,10.098858,1.35673729,0.013636,5631.0,0.912206,10.9586
candidate,1,2,21.574023,1.09308317,0.010986,5631.0,0.912206,10.9586
candidate,1,1,2.85794855,2.6,0.0305049999999999,5012.0,0.891502,12.9948
candidate,1,1,2.858,2.6,0.016582,5012.0,0.891502,12.9948
candidate,1,1,2.85847,1.63,0.0167,5292.0,0.8988,12.9948
candidate,1,1,2.858646,1.57889322,0.017239,5176.0,0.839696,12.9948
candidate,1,1,4.163221,1.57477412,0.017431,5252.0,0.828268,12.45
candidate,1,1,4.16328,1.47,0.017,5292.0,0.791,12.45
candidate,1,1,4.162817,1.52,0.0171,5222.0,0.81,12.45
candidate,1,1,4.163,2.6,0.015661,5163.0,0.825553,12.45
candidate,1,1,14.786747,3.3,0.0359,5292.0,0.83,13.0947
candidate,1,1,14.787207,4.01454158,0.038465,5623.0,0.95685,13.0947
candidate,1,1,14.786889,3.95,0.0369,5817.0,0.98,13.0947
candidate,1,1,14.786,2.6,0.036518,5576.0,0.982083,13.0947
candidate,1,1,14.78708,4.18,0.038,5292.0,1.0085,13.0947
candidate,1,1,39.699,2.6,0.024786,6212.0,1.31129,12.8383
candidate,1,1,39.7268,3.63,0.0254,5292.0,1.312,12.8383
candidate,1,1,39.721386,3.64229858,0.026065,5979.0,1.281115,12.8383
candidate,1,2,15.852975,3.13,0.029,5713.0,0.99,12.3238
candidate,1,2,15.852989,3.0,0.0287,5292.0,0.95,12.3238
candidate,1,2,15.85388,3.29,0.0318,5292.0,0.948,12.3238
candidate,1,2,15.854,2.6,0.030041,5750.93,0.993569,12.3238
candidate,1,2,15.853543,2.94026258,0.029741,5712.0,0.906367,12.3238
candidate,1,2,28.4707,2.68,0.026,5292.0,0.948,12.3238
candidate,1,2,28.482786,2.57581891,0.026054,5712.0,0.906367,12.3238
candidate,1,1,48.324222,3.59970536,0.021446,6045.0,1.538801,11.9274
candidate,1,1,8.357881,2.56,0.0253,5667.0,0.93,11.9937
candidate,1,1,8.357954,2.5015294,0.025193,5675.0,0.910305,11.9937
candidate,1,1,8.357441,2.5,0.0241,5292.0,0.96,11.9937
candidate,1,1,8.35470947,2.6,0.0305049999999999,5627.0,0.923,11.9937
candidate,1,1,8.358,2.6,0.022698,5627.0,0.923,11.9937
candidate,1,3,17.043,2.6,0.041673,5183.84,0.781501,10.9955
candidate,1,3,17.043179,4.11850271,0.048502,5262.0,0.778475,10.9955
candidate,1,3,17.0428683,4.189,0.039,5212.9,0.757,10.9955
candidate,1,3,17.04354,4.28,0.049,5292.0,0.801,10.9955
candidate,1,3,17.042849,2.6,0.0485,5262.0,0.778475,10.9955
candidate,1,3,3.3596055,1.423,0.013,5212.9,0.757,10.9955
candidate,1,3,3.359,2.6,0.0133,5183.84,0.781501,10.9955
candidate,1,3,7.4500372,2.6,0.022,5262.0,0.778475,10.9955
candidate,1,3,7.4500177,2.438,0.022,5212.9,0.757,10.9955
candidate,1,3,7.45,2.6,0.0261,5183.84,0.781501,10.9955
candidate,1,3,7.44976,2.82,0.0323,5292.0,0.801,10.9955
candidate,1,2,3.225,2.6,0.0241,4550.0,0.701485,11.9053
candidate,1,2,3.225338,1.87,0.0252,4648.0,0.68,11.9053
candidate,1,2,3.2253993,1.73,0.02346,4491.0,0.682,11.9053
candidate,1,2,3.225286,1.74,0.0305049999999999,4507.0,0.68,11.9053
candidate,1,2,6.7713125000000005,3.17053923,0.0305049999999999,4550.0,0.701485,11.9053
candidate,1,2,3.225423,1.88203097,0.025852,4681.0,0.667422,11.9053
candidate,1,2,3.225369,1.593,0.02511,5292.0,0.582,11.9053
candidate,1,2,3.225349,1.9,0.0245,5292.0,0.7,11.9053
candidate,1,2,7.374,2.6,0.037832,4550.0,0.701485,11.9053
candidate,1,2,7.37442,2.67,0.0305049999999999,4507.0,0.68,11.9053
candidate,1,2,7.374689,3.0,0.0394,5292.0,0.7,11.9053
candidate,1,2,7.37426,2.45,0.0387,5292.0,0.582,11.9053
candidate,1,2,7.3744828,2.6,0.039,4681.0,0.667422,11.9053
candidate,1,2,7.3744897,2.85,0.03846,4491.0,0.682,11.9053
candidate,1,2,7.374694,2.78,0.0376,4648.0,0.68,11.9053
candidate,1,2,7.374497,2.83685639,0.038968,4681.0,0.667422,11.9053
candidate,1,1,2.85009,1.38,0.0158,5292.0,0.8,12.2315
candidate,1,1,2.849883,1.3643987,0.015799,5233.0,0.791736,12.2315
candidate,1,1,2.85,2.6,0.015815,5017.84,0.807647,12.2315
candidate,1,2,1.059806,1.47,0.0147,5292.0,0.92,11.9432
candidate,1,2,1.05979,1.40006712,0.014617,5507.0,0.878161,11.9432
candidate,1,2,22.779878,3.28568401,0.034302,5507.0,0.878161,11.9432
candidate,1,2,22.7768,3.39,0.0338,5292.0,0.92,11.9432
candidate,1,1,4700.0,2.6,0.0305049999999999,5292.0,0.864,12.6702
candidate,1,1,4700.0,2.6,0.0305049999999999,5292.0,0.864,12.6702
candidate,1,1,3.405087,2.31,0.02293,5292.0,0.923,13.0435
candidate,1,1,3.405164,2.30165603,0.023171,5491.0,0.910685,13.0435
candidate,1,1,9.6897,1.37,0.0162,5292.0,0.776,12.1219
candidate,1,1,9.6952,1.26549392,0.01518,5026.0,0.765,12.1219
candidate,1,1,9.695101,1.37068602,0.01647,5000.0,0.762994,12.1219
candidate,1,1,7.05647,2.76,0.02313,5292.0,1.09,12.8893
candidate,1,1,7.055908,3.17214154,0.02319,5783.0,1.253,12.8893
candidate,1,1,7.055784,3.04584393,0.023711,5755.0,1.177665,12.8893
candidate,1,1,26.672263,1.99552771,0.016978,5890.0,1.077574,12.2509
candidate,1,1,26.682,2.209,0.01692,5292.0,1.197,12.2509
candidate,1,1,18.294549,2.79522879,0.033806,5043.0,0.758046,12.8274
candidate,1,1,12.4904,3.59,0.0354,5292.0,0.929,12.9687
candidate,1,1,12.48749,2.60585269,0.025739,5522.0,0.928158,12.9687
candidate,1,1,4.19121,1.75,0.018,5292.0,0.889,12.3135
candidate,1,1,4.190948,1.67866113,0.017846,5582.0,0.862368,12.3135
candidate,1,1,4.19097,1.67462172,0.01757,5500.0,0.872,12.3135
candidate,1,1,2.080615,0.86850263,0.011177,4720.0,0.712365,10.7447
candidate,1,2,9.325038,1.84,0.026158,4222.06,0.646783,12.2785
candidate,1,2,9.32414,1.59,0.026,4043.0,0.6,12.2785
candidate,1,2,9.32389,1.25,0.0246,4006.0,0.46,12.2785
candidate,1,2,9.3251498,1.89,0.02673,4024.0,0.6,12.2785
candidate,1,2,9.32448,1.7,0.027,5292.0,0.576,12.2785
candidate,1,2,15.50192,2.49,0.035332,4222.06,0.646783,12.2785
candidate,1,2,15.50116,1.53,0.0302,4006.0,0.46,12.2785
candidate,1,2,15.5012,1.92,0.0315,4043.0,0.6,12.2785
candidate,1,2,15.50195,2.17,0.0345,5292.0,0.576,12.2785
candidate,1,2,15.4941223,2.6,0.0305049999999999,4047.0,0.654523,12.2785
candidate,1,2,15.504102,2.29,0.03099,4024.0,0.6,12.2785
candidate,1,1,0.570233,0.81864346,0.008811,5396.0,0.85179,11.5845
candidate,1,1,0.57023,0.86,0.00874,5500.0,0.89,11.5845
candidate,1,1,0.669532,1.3,0.0149,5360.0,0.79,12.9329
candidate,1,1,0.669573,1.44,0.0157,5292.0,0.839,12.9329
candidate,1,1,0.669561,1.33162691,0.01489,5117.0,0.818,12.9329
candidate,1,1,0.669558,1.37466396,0.01545,5221.0,0.815727,12.9329
candidate,1,1,9.795647,2.65,0.03577,4349.0,0.678,12.55
candidate,1,1,9.79546,2.57,0.0364,5292.0,0.648,12.55
candidate,1,1,9.79551,2.52,0.0357,4272.0,0.65,12.55
candidate,1,1,9.79565352601,2.82375991,0.0305049999999999,4147.0,0.706632,12.55
candidate,1,1,9.7954,2.39257704,0.036676,4349.0,0.598075,12.55
candidate,1,1,9.795546,2.6,0.0357,5292.0,0.67,12.55
candidate,1,1,8.13087,1.51398464,0.011526,5794.0,1.20424,12.0409
candidate,1,1,8.596724,2.5,0.0175,5292.0,1.29,11.599
candidate,1,1,8.59656,2.51,0.0305049999999999,5875.0,1.236,11.599
candidate,1,1,8.59627,2.6,0.0191,5292.0,1.251,11.599
candidate,1,1,8.596531,2.21567504,0.018086,5768.0,1.123168,11.599
candidate,1,1,8.596802,2.43,0.0176,5854.0,1.27,11.599
candidate,1,1,8.26947,2.63,0.0223,5292.0,1.0807,12.8302
candidate,1,1,8.269648,2.12381238,0.019982,5704.0,0.974398,12.8302
candidate,1,1,2.174789,1.66,0.0305049999999999,4495.0,0.699,12.0576
candidate,1,1,2.174769,1.7,0.0222,5292.0,0.71,12.0576
candidate,1,1,2.1748,1.75,0.0221,4503.0,0.72,12.0576
candidate,1,1,2.174782,1.63,0.0216,4658.0,0.69,12.0576
candidate,1,1,2.1747824,1.79105,0.0305049999999999,4542.0,0.71,12.0576
candidate,1,1,2.174829,1.63,0.0235,5292.0,0.638,12.0576
candidate,1,1,2.174789,1.67844825,0.023117,4591.0,0.665648,12.0576
candidate,1,1,14.074524,3.57854073,0.024599,5967.0,1.333718,12.0279
candidate,1,1,14.0721,3.36,0.0241,5292.0,1.278,12.0279
candidate,1,1,8.679885,2.56948149,0.023364,5757.0,1.008231,12.7137
candidate,1,1,8.68055,2.79,0.0232,5292.0,1.102,12.7137
candidate,1,3,3.901287,1.34762583,0.010389,5753.0,1.189232,11.911
candidate,1,3,3.9009,1.47,0.0102,5292.0,1.321,11.911
candidate,1,3,6.6674,1.66,0.01154,5292.0,1.321,11.911
candidate,1,3,6.66767,1.43839723,0.011089,5753.0,1.189232,11.911
candidate,1,3,11.137278,2.57634456,0.019861,5753.0,1.189232,11.911
candidate,1,3,11.13878,2.84,0.01969,5292.0,1.321,11.911
candidate,2,1,0.381073,2.3,0.0366,3879.0,0.58,14.9537
candidate,2,1,0.3810654,5.4,0.0774,5292.0,0.64,14.9537
candidate,2,1,0.381087,4.31,0.0731,3830.0,0.54,14.9537
candidate,2,1,0.38107852,4.61,0.07119,3892.0,0.57,14.9537
candidate,2,1,1.143201,3.0,0.071,3865.0,0.382,14.9537
candidate,2,1,0.381078,4.75,0.07486,3879.18,0.581569,14.9537
candidate,2,1,0.381078,2.5,0.0305049999999999,3830.0,0.57,14.9537
candidate,1,1,13.68275,2.62,0.0228,5292.0,1.056,11.7214
candidate,1,1,13.682511,2.21473364,0.021843,5599.0,0.929546,11.7214
candidate,1,1,13.683038,2.3,0.0213,5292.0,0.99,11.7214
candidate,1,1,13.683256,2.39,0.0216,5660.0,1.02,11.7214
candidate,1,1,13.68186,2.37,0.0305049999999999,5612.0,1.026,11.7214
candidate,1,1,2.399094,1.67890272,0.016243,5716.0,0.947599,12.4149
candidate,1,1,2.398982,1.98,0.01695,5292.0,1.0711,12.4149
candidate,1,1,15.38857,2.35,0.0305049999999999,5942.0,1.115,9.36072
candidate,1,1,15.388825,2.22325951,0.019592,5934.0,1.040375,9.36072
candidate,1,1,15.387063,2.39,0.0201,6058.0,1.09,9.36072
candidate,1,1,15.3886606556,2.53826377,0.0305049999999999,6101.0,1.0623,9.36072
candidate,1,1,15.386796,2.1,0.0202,5292.0,0.96,9.36072
candidate,1,1,15.3863,2.41,0.0305049999999999,5961.0,1.093,9.36072
candidate,1,2,0.50557,0.90973766,0.008231,5859.0,1.013236,11.2736
candidate,1,2,0.50565,0.89,0.0083,5835.0,0.99,11.2736
candidate,1,2,0.50557,0.89,0.00801,5859.0,1.0,11.2736
candidate,1,2,4.564169,1.6195921,0.014654,5859.0,1.013236,11.2736
candidate,1,2,4.562546,1.5,0.0129,5859.0,1.0,11.2736
candidate,1,2,4.56327,1.57,0.0146,5835.0,0.99,11.2736
candidate,1,2,4.478591,1.66378993,0.018159,5614.0,0.839998,12.5216
candidate,1,2,4.47904,1.56,0.017,5620.0,0.84,12.5216
candidate,1,2,10.09607,2.5054075,0.027344,5292.0,0.864,12.5216
candidate,1,2,10.09489,2.41,0.0262,5620.0,0.84,12.5216
candidate,1,1,15.8723,3.60929179,0.01942,5520.0,1.7,11.5203
candidate,1,1,15.871455,2.66099554,0.020173,5733.0,1.209303,11.5203
candidate,1,1,15.87209,3.49,0.0188,5742.0,1.7,11.5203
candidate,1,1,3.271106,1.48696454,0.016535,5397.0,0.82447,12.0917
candidate,1,1,3.27108,1.54,0.0156,5424.0,0.91,12.0917
candidate,1,1,3.27109,1.53899305,0.01586,5288.0,0.889,12.0917
candidate,1,1,13.621832,1.66551298,0.017144,5673.0,0.890666,11.4954
candidate,1,1,2.698368,1.38434336,0.018156,4764.0,0.699017,12.6527
candidate,1,1,2.69828,1.21,0.017,4715.0,0.65,12.6527
candidate,1,2,0.584249,1.164,0.0305049999999999,5185.0,0.793,10.7861
candidate,1,2,0.584216,1.0,0.0118,5315.0,0.79,10.7861
candidate,1,2,0.58424,1.2547759,0.014346,5231.0,0.801878,10.7861
candidate,1,2,0.58426,1.14,0.0133,5315.0,0.79,10.7861
candidate,1,2,0.584272,1.26,0.0305049999999999,5163.0,0.774,10.7861
candidate,1,2,0.584,1.197,0.01403,5185.0,0.781,10.7861
candidate,1,2,8.32727,2.03,0.0236,5315.0,0.79,10.7861
candidate,1,2,8.3262,2.04,0.0305049999999999,5163.0,0.774,10.7861
candidate,1,2,8.32834,2.12,0.0305049999999999,5185.0,0.793,10.7861
candidate,1,2,8.32801,2.16480482,0.02475,5231.0,0.801878,10.7861
candidate,1,2,31.0,2.65,0.0305049999999999,5292.0,0.864,10.7861
candidate,1,1,2.86041,1.96,0.0129,5945.0,1.39,12.5751
candidate,1,1,2.860636,1.93420564,0.015012,6002.0,1.181244,12.5751
candidate,1,1,13.84457,2.79,0.0248,5292.0,1.0306,12.5593
candidate,1,1,13.841901,2.5,0.0239,5695.0,0.95,12.5593
candidate,1,1,11.168454,11.209,0.08868,6154.0,1.161,9.72626
candidate,1,1,11.168459,11.859122,0.08811,5888.0,1.233,9.72626
candidate,1,1,11.1684037,12.77,0.0305049999999999,5981.0,1.22,9.72626
candidate,1,1,11.16844233,2.6,0.0887,6154.0,1.161,9.72626
candidate,1,3,2.467583,1.315,0.01698,4796.0,0.71,10.4191
candidate,1,3,2.4675,1.343,0.01743,5033.0,0.71,10.4191
candidate,1,3,2.46746,1.398,0.01721,4950.0,0.745,10.4191
candidate,1,3,7.06024,1.272,0.01642,4796.0,0.71,10.4191
candidate,1,3,7.06005,1.281,0.01663,5033.0,0.71,10.4191
candidate,1,3,7.06142,1.335,0.01643,4950.0,0.745,10.4191
candidate,1,3,24.3645,2.358,0.03062,5033.0,0.71,10.4191
candidate,1,3,24.3681,2.363,0.03051,4796.0,0.71,10.4191
candidate,1,3,24.3662,2.64,0.03254,4950.0,0.745,10.4191
candidate,1,3,24.36543,2.6,0.0325,4950.0,0.745,10.4191
candidate,1,1,2.18053435,2.6,0.118,6257.0,1.43,11.4668
candidate,1,1,2.1805577,2.6,0.1274,6099.0,1.38,11.4668
candidate,1,1,2.18053332,16.06246934,0.119,6180.0,1.236,11.4668
candidate,1,1,2.180533,2.6,0.0305049999999999,6257.0,1.43,11.4668
candidate,1,1,2.1805338,2.6,0.0305049999999999,5292.0,0.864,11.4668
candidate,1,1,2.1805577,18.405178,0.1195,6099.0,1.38,11.4668
candidate,1,1,2.18052771326,16.80885305,0.0305049999999999,6599.0,1.27146,11.4668
candidate,1,1,2.18056,18.49485,0.118,6257.0,1.43,11.4668
candidate,1,1,2.18053539,16.19697711,0.1177,6360.0,1.261,11.4668
candidate,1,1,3.20466,14.5717,0.08,5630.0,1.59,13.6635
candidate,1,1,3.2046909,2.6,0.08,5630.0,1.59,13.6635
candidate,1,1,3.2047072,2.6,0.0305049999999999,5342.0,0.864,13.6635
candidate,1,3,5.24,1.1,0.0259,3420.0,0.36,13.4367
candidate,1,3,7.775,1.0,0.0241,3420.0,0.36,13.4367
candidate,1,3,10.115,1.1,0.0255,3420.0,0.36,13.4367
candidate,1,2,20.885016,5.25597181,0.045111,5744.0,1.068173,10.9072
candidate,1,2,20.885075,4.05,0.04548,5071.0,0.77,10.9072
candidate,1,2,20.88977,5.4,0.0305049999999999,5625.0,1.16,10.9072
candidate,1,2,20.88508,5.83,0.04409,5743.0,1.21,10.9072
candidate,1,2,20.8851,5.68,0.0431,5743.0,1.21,10.9072
candidate,1,2,20.88506,5.94,0.0436,5292.0,1.249,10.9072
candidate,1,2,20.8851,5.68,0.0305049999999999,5743.0,1.21,10.9072
candidate,1,2,20.88977,5.4,0.0305049999999999,5625.0,1.16,10.9072
candidate,1,2,20.88526,7.07,0.04264,5717.0,1.51,10.9072
candidate,1,2,42.3391,7.5,0.0305049999999999,5625.0,1.16,10.9072
candidate,1,2,42.36301,9.8,0.05913,5717.0,1.51,10.9072
candidate,1,2,42.3633,7.82,0.0305049999999999,5743.0,1.21,10.9072
candidate,1,2,42.3633,7.82,0.0594,5743.0,1.21,10.9072
candidate,1,2,42.363493,5.59,0.0626,5071.0,0.77,10.9072
candidate,1,2,42.363982,7.1178989,0.061091,5744.0,1.068173,10.9072
candidate,1,2,6.7713125000000005,8.24,0.06046,5292.0,1.249,10.9072
candidate,1,2,42.3391,7.5,0.0305049999999999,5625.0,1.16,10.9072
candidate,1,2,42.36342,8.1,0.06147,5743.0,1.21,10.9072
candidate,1,2,6.034,2.0,0.0362,3810.0,0.54,12.6212
candidate,1,2,20.523,1.8,0.0313,3810.0,0.54,12.6212
candidate,1,1,26.8199,2.55,0.0312,5262.0,0.75,11.7562
candidate,1,1,6.51389,2.54,0.0633,3459.0,0.37,15.3818
candidate,1,2,11.54182,2.17,0.0144,6570.0,1.39,10.7424
candidate,1,2,24.94598,2.01,0.0133,6570.0,1.39,10.7424
candidate,1,1,21.06884,1.75,0.0174,5677.0,0.92,11.6317
candidate,1,1,21.070201,1.65007129,0.01698,5728.0,0.890903,11.6317
candidate,1,1,11.89307,4.34,0.0317,5793.0,1.25,12.5639
candidate,1,1,11.89376,2.67,0.0305049999999999,5942.0,0.956,12.5639
candidate,1,1,5.76918,3.49,0.0341,5610.0,0.94,14.3512
candidate,1,2,2.25021,2.12,0.0283,4667.0,0.69,14.3583
candidate,1,2,6.49424,2.19,0.0292,4667.0,0.69,14.3583
candidate,1,1,7.17256,2.57,0.0255,5528.0,0.92,13.2616
candidate,1,1,12.409,2.79,0.0162,6504.0,1.57,12.4497
candidate,1,1,3.4845627,2.6,0.0305049999999999,3180.0,0.295,14.3817
candidate,1,1,3.48456408,3.44,0.1075,3207.0,0.2932,14.3817
candidate,1,1,3.484552,3.43,0.1065,3180.0,0.295,14.3817
candidate,1,1,3.4843,2.6,0.0305049999999999,3204.0,0.290216,14.3817
