koi_disposition,kepid,kepoi_name,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_time0bk,koi_tce_plnt_num,is_confirmed,any_false_positive_flag,koi_period_log,koi_prad_log,koi_teq_log
FALSE POSITIVE,5272571,K06550.01,FALSE POSITIVE,0.0,0,0,1,1,1.288046428,0.219,3.637,32.3,2.18,2945.0,17822.99,20.3,5216.0,3.287,3.871,12.479,291.05292,40.44767,132.00088,1.0,0,1,0.2531266736163502,0.7793248768009977,7.987864096085687
FALSE POSITIVE,6228703,K06678.01,FALSE POSITIVE,0.0,0,1,0,0,4.200206781,1.07,5.21948,82364.0,105.07,1737.0,2150.58,943.7,6873.0,4.051,1.923,12.843,298.06311,41.510712,134.6578,1.0,0,1,1.4351337576488188,4.654626794700683,7.459914766241105
FALSE POSITIVE,6231401,K06679.01,FALSE POSITIVE,0.0,0,1,0,0,6.091954982,0.953,3.60482,36700.0,26.96,1036.0,272.7,1508.7,6063.0,4.424,0.913,14.847,298.62177,41.567429,137.5877592,1.0,0,1,1.8069690453142129,3.2943542860441064,6.943122422819428
CANDIDATE,6265961,K06680.01,CANDIDATE,0.913,0,0,0,0,5.52507406,0.152,2.565,61.5,0.8,1028.0,263.79,9.8,5600.0,4.378,1.037,13.692,284.12134,41.633072,135.15435,1.0,0,0,1.7092966518388635,-0.2231435513142097,6.93537044601511
FALSE POSITIVE,6279823,K06681.01,FALSE POSITIVE,0.0,1,0,0,0,485.52409,71.3346,11.04,4147.0,6149.09,191.0,0.31,10.8,5227.0,4.584,0.8,14.425,290.07434,41.668598,307.5674,1.0,0,1,6.185228905449937,8.724059382372621,5.25227342804663
FALSE POSITIVE,6283224,K06682.01,FALSE POSITIVE,0.0,1,0,0,0,0.76647343,0.766,2.46345,199900.0,42.33,1628.0,1654.36,545.0,5297.0,4.594,0.722,15.572,291.1915,41.66721,132.034804,1.0,0,1,-0.2659552453284843,3.745496054532832,7.395107546562485
FALSE POSITIVE,6285094,K06683.01,FALSE POSITIVE,0.0,0,0,1,1,5.2439783,0.82,10.1,93.5,1.03,1068.0,307.32,13.1,6029.0,4.481,0.956,14.967,291.82001,41.697842,132.6829,1.0,0,1,1.657080427830344,0.02955880224154443,6.97354301952014
FALSE POSITIVE,6285396,K06684.01,FALSE POSITIVE,0.0,1,0,1,1,5.2436639,0.66,10.53,93.5,0.88,1059.0,296.41,10.4,6212.0,4.537,0.862,15.789,291.92285,41.624439,132.6741,1.0,0,1,1.6570204715514971,-0.12783337150988489,6.9650803456014065
FALSE POSITIVE,6285397,K06685.01,FALSE POSITIVE,0.0,0,0,0,1,5.2438269,0.228,8.235,128.6,0.76,743.0,72.18,11.3,4634.0,4.597,0.689,15.914,291.92297,41.630718,132.6874,1.0,0,1,1.6570515562033212,-0.2744368457017603,6.610696044717759
FALSE POSITIVE,7032968,K06812.01,FALSE POSITIVE,0.0,0,0,0,1,0.56678702,0.0063,3.074,7.5,0.27,2356.0,7279.54,11.2,6045.0,4.375,0.999,11.786,291.58624,42.50993,131.849,1.0,0,1,-0.5677716719218333,-1.3093333199837622,7.764720544771477
FALSE POSITIVE,7033713,K06813.01,FALSE POSITIVE,0.0,0,0,1,1,2.19642864,0.004,4.933,99.5,0.79,1193.0,477.24,11.8,5376.0,4.576,0.806,15.811,291.83594,42.564838,133.4945,1.0,0,1,0.7868326958567801,-0.23572233352106983,7.084226422097916
FALSE POSITIVE,7033748,K06814.01,FALSE POSITIVE,0.0,0,1,0,0,2.19635512,0.702,9.65516,266550.0,82.04,1793.0,2448.43,2132.0,6438.0,4.182,1.273,13.685,291.84366,42.558521,133.515028,1.0,0,1,0.7867992227772825,4.40720693320418,7.491645473605133
FALSE POSITIVE,7049486,K06815.01,FALSE POSITIVE,0.0,0,1,0,0,26.718417546,1.069,8.14155,72976.0,66.69,727.0,65.88,2173.1,5957.0,4.168,1.286,13.144,296.12494,42.522102,138.0518033,1.0,0,1,3.285353123336815,4.200055016644215,6.588926477533519
FALSE POSITIVE,7050754,K06816.01,FALSE POSITIVE,0.0,0,1,0,0,0.615787196,0.7452,3.067,110.6,3.5,3886.0,53910.99,23.9,6315.0,3.603,3.075,13.921,296.41483,42.587559,131.71405,1.0,0,1,-0.48485383617298944,1.252762968495368,8.265135629937385
FALSE POSITIVE,7090801,K06817.01,FALSE POSITIVE,0.0,1,0,0,0,548.08441,0.1531,17.66,560.0,2.35,222.0,0.58,7.4,5780.0,4.438,1.0,9.233,280.96588,42.623707,367.3828,1.0,0,1,6.30642930793289,0.8544153281560676,5.402677381872279
FALSE POSITIVE,7097571,K06818.01,FALSE POSITIVE,0.0,0,1,0,0,2.213964145,0.634,6.7598,123360.0,57.06,1891.0,3030.64,951.4,6256.0,4.037,1.514,11.267,284.31378,42.600914,132.565776,1.0,0,1,0.79478463948503,4.044103345785354,7.544861068658458
CANDIDATE,7103300,K06819.01,CANDIDATE,0.0,0,0,0,0,3.226232203,0.145,0.4022,36.3,1.01,1620.0,1627.1,9.9,6534.0,4.203,1.437,11.429,286.84534,42.67696,134.41924,1.0,0,0,1.1713149557239644,0.009950330853168092,7.3901814282264295
FALSE POSITIVE,7970629,K06942.01,FALSE POSITIVE,0.0,0,1,0,0,1.025534511,0.883,3.52048,110950.0,43.68,1896.0,3066.26,3769.0,6267.0,4.487,0.919,14.541,295.40265,43.774761,132.4990072,1.0,0,1,0.025213950816320944,3.7768903314366495,7.547501682814967
FALSE POSITIVE,7970760,K06943.01,FALSE POSITIVE,0.0,0,1,0,0,7.64941291,0.231,6.56935,236250.0,53.4,1050.0,287.83,9054.7,6387.0,4.398,1.076,13.398,295.44434,43.718182,132.1070518,1.0,0,1,2.0346289011026393,3.977810745966149,6.956545443151569
FALSE POSITIVE,7971389,K06944.01,FALSE POSITIVE,0.0,0,1,0,0,13.174807933,1.065,3.37392,71071.0,51.06,811.0,102.2,1812.6,6067.0,4.433,0.997,14.098,295.63474,43.750172,136.4631739,1.0,0,1,2.5783065161807466,3.9330014118133376,6.698268054115413
FALSE POSITIVE,7976136,K06945.01,FALSE POSITIVE,0.0,0,1,1,0,0.655094658,1.22,6.159,372.0,26.41,2173.0,5290.98,59.5,6063.0,4.476,1.012,15.543,297.01382,43.72493,131.78278,1.0,0,1,-0.42297553775778635,3.273742726309041,7.6838639802564295
FALSE POSITIVE,7976435,K06946.01,FALSE POSITIVE,0.0,1,0,0,0,3.33287187,0.67525,7.13,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,12.614,297.09592,43.789322,133.4408645,1.0,0,1,1.2038343557423732,2.1938856760707046,7.049688774870804
FALSE POSITIVE,7985167,K06947.01,FALSE POSITIVE,0.0,0,1,0,0,0.692239369,1.074,2.91121,62962.0,67.05,2594.0,10725.15,469.2,6163.0,4.137,1.358,12.958,299.20007,43.79594,131.584611,1.0,0,1,-0.3678234742176412,4.205438609727688,7.860956364876389
FALSE POSITIVE,7987749,K06948.01,FALSE POSITIVE,0.0,0,1,0,0,17.030857558,1.047,4.24308,77832.0,73.8,836.0,115.15,1947.8,5575.0,4.066,1.423,14.461,299.82162,43.760342,145.542727,1.0,0,1,2.8350268491319808,4.301358731606427,6.728628613084702
CANDIDATE,8007675,K06949.01,CANDIDATE,0.126,0,0,0,0,2.352446342,0.755,1.6802,32.5,1.24,2173.0,5269.29,7.2,6749.0,3.941,2.003,12.047,282.15485,43.867352,131.9380482,1.0,0,0,0.8554557832905963,0.2151113796169455,7.6838639802564295
FALSE POSITIVE,8700506,K07077.01,FALSE POSITIVE,0.0,0,1,0,0,43.797829003,0.489,7.70289,415020.0,93.43,668.0,47.15,1375.1,6860.0,4.326,1.292,13.478,295.93079,44.83852,172.60192,1.0,0,1,3.779584250012406,4.537212492804865,6.504288173536645
FALSE POSITIVE,8701327,K07078.01,FALSE POSITIVE,0.0,0,1,0,0,4.254417651,1.165,6.55436,294550.0,133.79,1360.0,806.64,2074.5,6292.0,4.256,1.235,13.438,296.17844,44.870342,133.8376474,1.0,0,1,1.44795789037917,4.8962714064855275,7.215239978730097
FALSE POSITIVE,8711548,K07079.01,FALSE POSITIVE,0.0,0,1,0,0,18.778162159,0.357,8.1018,488410.0,127.57,1002.0,238.5,3788.7,6794.0,4.102,1.71,13.944,298.87222,44.874432,149.6776416,1.0,0,1,2.9326946073832634,4.848665233550198,6.90975328164481
FALSE POSITIVE,8713828,K07080.01,FALSE POSITIVE,0.0,1,0,0,0,1.25451792,0.67525,2.64,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,12.525,299.50754,44.801235,131.7413568,2.0,0,1,0.2267513712978445,2.1938856760707046,7.049688774870804
FALSE POSITIVE,8719897,K07081.01,FALSE POSITIVE,0.0,0,1,0,0,1.575710265,0.83,6.83787,173950.0,246.75,2630.0,11307.3,1975.1,5017.0,3.35,4.293,12.392,301.30865,44.806961,131.692741,1.0,0,1,0.45470613252959846,5.508375678313591,7.874739125171811
FALSE POSITIVE,8736245,K07082.01,FALSE POSITIVE,0.0,0,1,0,0,2.534740757,0.51,4.85013,364350.0,52.52,1230.0,541.27,675.7,5810.0,4.56,0.781,13.798,283.43408,44.989731,133.477837,1.0,0,1,0.9300913663304406,3.9611940494345954,7.114769448366463
FALSE POSITIVE,8738115,K07083.01,FALSE POSITIVE,0.0,0,1,0,0,37.59406667,1.197,8.9943,28618.0,43.08,554.0,22.2,485.8,5941.0,4.426,0.917,15.632,284.44827,44.96336,168.578815,1.0,0,1,3.6268462366141216,3.7630588522881876,6.317164686747284
FALSE POSITIVE,8739209,K07084.01,FALSE POSITIVE,0.0,1,0,0,0,3.6972959,0.995,21.335,19.7,1.07,1571.0,1438.97,23.6,6313.0,4.12,1.594,11.956,285.04236,44.910477,131.753,1.0,0,1,1.3076017146201775,0.06765864847381486,7.359467638255621
FALSE POSITIVE,8746310,K07085.01,FALSE POSITIVE,0.0,0,1,0,0,6.855624762,0.877,3.02199,70873.0,33.93,987.0,224.32,1397.7,6109.0,4.476,0.931,14.767,288.88599,44.959969,136.0224296,1.0,0,1,1.925069448467443,3.5242995787961386,6.894670039433482
FALSE POSITIVE,9640921,K07210.01,FALSE POSITIVE,0.0,0,1,0,0,80.7060641,0.956,6.8899,11852.0,15.47,428.0,7.96,268.1,6053.0,4.494,0.949,15.395,287.96375,46.306911,139.436835,1.0,0,1,4.390813716195009,2.738902664584975,6.059123195581797
FALSE POSITIVE,9640921,K07210.02,FALSE POSITIVE,0.0,0,0,1,1,2.17814513,0.78,2.321,136.0,1.22,1428.0,981.63,13.8,6053.0,4.494,0.949,15.395,287.96375,46.306911,132.02979,3.0,0,1,0.7784736568178763,0.19885085874516517,7.2640301428995295
FALSE POSITIVE,9641031,K07211.01,FALSE POSITIVE,0.0,0,1,0,0,1.089077111,0.63,3.8834,304070.0,77.59,2045.0,4147.85,476.6,6126.0,4.285,1.176,9.177,288.02032,46.324139,132.024245,1.0,0,1,0.08533065044306624,4.351438552905858,7.623153068476902
FALSE POSITIVE,9641103,K07212.01,FALSE POSITIVE,0.0,0,0,0,1,1.089057762,0.185,1.637,37.4,0.44,1404.0,917.78,9.2,5096.0,4.582,0.737,14.122,288.06711,46.379551,132.03859,1.0,0,1,0.0853128838664962,-0.8209805520698302,7.247080584585756
FALSE POSITIVE,9644411,K07213.01,FALSE POSITIVE,0.016,0,0,1,0,0.379412331,0.243,1.561,594.0,1.59,1643.0,1724.34,20.2,4331.0,4.62,0.666,14.785,289.87915,46.322498,131.61159,1.0,0,1,-0.9691317206915093,0.4637340162321402,7.404279118037268
FALSE POSITIVE,9644683,K07214.01,FALSE POSITIVE,0.0,1,0,1,1,0.585940879,1.254,4.6979,1943.6,26.57,1873.0,2897.54,189.9,5459.0,4.583,0.797,15.912,289.99408,46.304871,131.705742,1.0,0,1,-0.534536383573268,3.279782759771722,7.5352967024440884
CANDIDATE,9651602,K07215.01,CANDIDATE,0.971,0,0,0,0,3.90735046,0.088,2.896,109.3,0.83,1007.0,243.14,10.0,5497.0,4.577,0.809,15.283,292.82965,46.365768,133.7385,1.0,0,0,1.3628595125875778,-0.18632957819149348,6.914730892718563
FALSE POSITIVE,9652166,K07216.01,FALSE POSITIVE,0.0,1,0,0,0,0.646523404,0.494,3.917,25.2,0.85,3163.0,23676.16,14.2,7257.0,4.185,1.631,12.884,293.05569,46.342331,131.6881,1.0,0,1,-0.436145880342715,-0.16251892949777494,8.059276223305648
FALSE POSITIVE,10556578,K07343.01,FALSE POSITIVE,0.0,0,1,0,0,0.626431697,1.145,2.0171,37224.0,34.05,1709.0,2003.98,174.0,5134.0,4.56,0.721,15.594,299.09528,47.706791,131.899296,2.0,0,1,-0.4677155337339224,3.527830032595521,7.443663683115591
FALSE POSITIVE,10583181,K07344.01,FALSE POSITIVE,0.0,0,1,0,0,2.696354974,0.324,5.39585,245990.0,80.71,1815.0,2560.78,2717.0,6472.0,4.08,1.579,11.009,283.76651,47.818989,132.9926416,1.0,0,1,0.9919008512966799,4.390862483336281,7.503840746698951
CANDIDATE,10586619,K07345.01,CANDIDATE,0.902,0,0,0,0,377.501257,0.033,11.98,541.4,2.16,242.0,0.81,13.9,5751.0,4.508,0.94,15.044,285.6409,47.81105,278.8375,1.0,0,0,5.93357389848486,0.7701082216960737,5.488937726156687
FALSE POSITIVE,10592163,K07346.01,FALSE POSITIVE,0.0,0,1,0,0,14.762889172,1.046,6.52705,79330.0,53.72,759.0,78.43,1779.1,5691.0,4.354,1.031,15.095,288.55362,47.867298,133.7747853,1.0,0,1,2.6921165433775283,3.9837853716550367,6.63200177739563
FALSE POSITIVE,10597164,K07347.01,FALSE POSITIVE,0.0,0,0,1,1,4.5638537,0.9866,13.05,71.9,2.97,1533.0,1305.08,16.8,5446.0,3.793,2.39,13.984,290.67877,47.845261,133.2096,1.0,0,1,1.518167376271326,1.0885619528146082,7.334981878871814
FALSE POSITIVE,10601538,K07348.01,FALSE POSITIVE,0.0,0,0,1,1,1.463775066,0.719,0.953,45.1,1.2,2308.0,6722.29,12.7,6781.0,4.125,1.651,13.169,292.47604,47.83942,132.80636,1.0,0,1,0.381018760292134,0.1823215567939546,7.744136627627991
FALSE POSITIVE,10601579,K07349.01,FALSE POSITIVE,0.0,0,1,0,0,8.098754149,1.467,5.62354,56616.0,123.02,1176.0,452.03,5402.0,6328.0,4.16,1.45,11.587,292.49185,47.83535,134.775324,1.0,0,1,2.0917102410831796,4.812346943780222,7.069874128458572
FALSE POSITIVE,10613718,K07350.01,FALSE POSITIVE,0.0,1,0,0,0,0.587938916,1.257,1.40211,7339.5,29.98,1800.0,2476.75,563.0,5237.0,4.543,0.74,12.735,296.82581,47.877399,132.057929,1.0,0,1,-0.5311322208336048,3.4005304926744517,7.495541943884256
FALSE POSITIVE,8557246,K07895.01,FALSE POSITIVE,0.041,1,0,0,0,246.87131,0.327,10.69,433.6,2.02,302.0,1.97,6.9,6168.0,4.488,0.96,15.884,290.7782,44.61866,220.3739,2.0,0,1,5.508867188708238,0.7030975114131134,5.71042701737487
FALSE POSITIVE,11709022,K07474.01,FALSE POSITIVE,0.0,1,0,0,0,0.71957289,0.67525,1.79,575.95,8.97,1152.5,145.63,34.25,5867.0,4.431,1.01,12.902,289.73761,49.858589,131.98038,1.0,0,1,-0.3290974513230463,2.1938856760707046,7.049688774870804
FALSE POSITIVE,11724091,K07475.01,FALSE POSITIVE,0.0,0,1,0,0,1.559090282,0.375,4.95211,226980.0,129.87,2905.0,16893.61,1315.5,7279.0,3.856,2.624,13.575,296.97705,49.841808,131.7719964,1.0,0,1,0.44410249859775414,4.866533950121999,7.974188669286011
FALSE POSITIVE,11757422,K07476.01,FALSE POSITIVE,0.001,0,1,1,0,1.81993557,0.768,2.43,109.1,0.66,907.0,159.62,10.1,4205.0,4.668,0.578,15.435,288.5928,49.968361,132.52714,1.0,0,1,0.5988010993631692,-0.4155154439616658,6.810142450115136
FALSE POSITIVE,11763910,K07477.01,FALSE POSITIVE,0.0,1,0,1,0,0.612888148,0.534,2.822,43.1,0.93,2796.0,14401.76,15.9,6720.0,4.276,1.368,13.725,292.29239,49.955441,131.96372,1.0,0,1,-0.4895728262528852,-0.07257069283483537,7.935945103353701
FALSE POSITIVE,11768970,K07478.01,FALSE POSITIVE,0.0,0,1,0,0,15.541358818,1.25,2.44433,10308.0,149.19,1174.0,448.22,773.4,5092.0,3.42,3.54,12.658,294.74091,49.928791,141.9557755,1.0,0,1,2.7435047811425854,5.005220661394757,7.068172000388042
CANDIDATE,11773625,K07479.01,CANDIDATE,0.875,0,0,0,0,7.1969168,0.502,4.525,47.1,1.1,1132.0,388.54,10.4,5530.0,4.045,1.575,13.44,296.73917,49.978352,133.4145,1.0,0,0,1.9736527120864682,0.09531017980432493,7.0317412587631285
FALSE POSITIVE,11775530,K07480.01,FALSE POSITIVE,0.0,1,0,1,0,12.8177012,0.0006,3.465,75.6,1.21,999.0,235.16,8.0,6290.0,4.151,1.385,13.505,297.52872,49.990059,143.6091,1.0,0,1,2.5508271218413805,0.1906203596086497,6.906754778648554
FALSE POSITIVE,11811454,K07481.01,FALSE POSITIVE,0.0,0,1,0,0,2.274628199,0.986,4.52648,103970.0,104.26,2092.0,4536.51,2047.9,6389.0,3.914,1.947,11.152,290.39725,50.06509,132.0170362,1.0,0,1,0.8218166100359486,4.64688777933996,7.645875825184813
FALSE POSITIVE,8560280,K07896.01,FALSE POSITIVE,0.0,0,0,1,1,85.338393,0.004,8.5,633.0,11.4,741.0,71.36,27.9,4850.0,3.134,4.696,12.881,291.90042,44.686241,215.564,1.0,0,1,4.446624447022444,2.4336133554004498,6.608000625296087
FALSE POSITIVE,2860594,K06296.01,FALSE POSITIVE,0.0,0,1,0,0,5.499941793,0.531,11.3096,47751.0,59.94,1878.0,2942.15,814.1,7079.0,3.827,2.634,13.37,293.16495,38.06913,132.816764,1.0,0,1,1.7047375090915147,4.0933440618885175,7.537962659768208
FALSE POSITIVE,2860788,K06297.01,FALSE POSITIVE,0.0,0,1,0,0,2.629870555,0.705,6.606,101310.0,34.05,1291.0,659.45,1026.0,5566.0,4.382,0.967,14.043,293.20734,38.009029,132.067717,1.0,0,1,0.9669346263472179,3.527830032595521,7.1631723908466425
FALSE POSITIVE,2969638,K06298.01,FALSE POSITIVE,0.0,1,0,0,0,1.97362159,0.67525,3.29,575.95,8.97,1152.5,1767.45,34.25,5867.0,4.431,1.01,13.954,285.72971,38.164829,131.90168,1.0,0,1,0.6798702255732562,2.1938856760707046,7.049688774870804
CANDIDATE,2970670,K06299.01,CANDIDATE,0.894,0,0,0,0,0.947554749,0.058,1.097,65.4,0.67,1633.0,1680.03,12.4,5508.0,4.569,0.84,13.853,286.07114,38.16761,131.87955,1.0,0,0,-0.053870561109152934,-0.40047756659712525,7.398174092970465
FALSE POSITIVE,2973509,K06300.01,FALSE POSITIVE,0.0,1,0,0,0,6.62761199,0.753,6.15281,227140.0,82.03,1204.0,496.41,4355.5,6316.0,4.231,1.333,13.558,287.0257,38.171021,132.5466377,1.0,0,1,1.8912445568127025,4.407085034014658,7.093404625868766
CANDIDATE,2994092,K06301.01,CANDIDATE,0.789,0,0,0,0,50.271927,0.205,6.073,574.5,2.94,589.0,28.51,9.3,6520.0,4.375,1.215,15.923,292.40063,38.134579,160.466,1.0,0,0,3.9174468099715836,1.0784095813505903,6.3784261836515865
FALSE POSITIVE,2998124,K06302.01,FALSE POSITIVE,0.0,0,1,0,0,28.597880332,0.356,7.71925,85952.0,74.25,1014.0,250.21,2526.2,6590.0,3.787,2.474,13.119,293.26636,38.12608,152.9842901,1.0,0,1,3.3533326008134745,4.307437777682809,6.921658184151129
FALSE POSITIVE,3098194,K06303.01,FALSE POSITIVE,0.0,0,1,0,0,30.476518853,0.6,10.2264,326630.0,71.42,592.0,28.96,1347.9,5527.0,4.315,1.073,13.901,286.00308,38.285721,136.972882,1.0,0,1,3.4169565134363085,4.268577942166303,6.3835066348840055
FALSE POSITIVE,4578594,K06429.01,FALSE POSITIVE,0.0,0,1,0,0,252.1638623,1.149,23.92,103790.0,50.74,242.0,0.81,864.5,5432.0,4.608,0.745,15.793,295.92361,39.60907,191.470778,1.0,0,1,5.530079123414522,3.9267145541711357,5.488937726156687
FALSE POSITIVE,4587448,K06430.01,FALSE POSITIVE,0.0,1,0,0,0,2.23416013,0.67525,2.12,575.95,8.97,1152.5,2156.64,34.25,5867.0,4.431,1.01,13.411,297.65744,39.655231,131.7973,1.0,0,1,0.8038653766816225,2.1938856760707046,7.049688774870804
FALSE POSITIVE,4633434,K06431.01,FALSE POSITIVE,0.0,0,1,0,0,22.271198511,0.775,4.58598,179040.0,39.79,515.0,16.62,2141.3,5068.0,4.556,0.73,15.362,283.98602,39.784538,134.7601462,1.0,0,1,3.1032942971090094,3.683615624438837,6.244166900663736
FALSE POSITIVE,4661634,K06432.01,FALSE POSITIVE,0.0,0,1,0,0,73.894163515,0.27,9.48995,213900.0,39.18,392.0,5.61,3902.3,5442.0,4.469,0.841,15.329,293.6817,39.758839,159.9005068,1.0,0,1,4.302633846689075,3.6681664125163946,5.971261839790462
FALSE POSITIVE,4665989,K06433.01,FALSE POSITIVE,0.0,0,1,0,0,1.124033822,0.719,5.5728,247560.0,98.04,2547.0,9953.28,792.9,7141.0,4.208,1.563,13.016,294.76398,39.752838,131.62878,1.0,0,1,0.11692384176611276,4.585375558659912,7.842671474979457
FALSE POSITIVE,4671584,K06434.01,FALSE POSITIVE,0.0,0,1,1,0,2.796661168,1.276,3.3781,2363.8,47.68,1661.0,1797.72,251.4,6331.0,4.146,1.326,13.742,295.99811,39.742748,134.032331,1.0,0,1,1.0284262656588934,3.8645120227570944,7.415175109613295
FALSE POSITIVE,4678171,K06435.01,FALSE POSITIVE,0.0,0,1,0,0,15.288709179,0.372,5.00366,512470.0,54.56,509.0,15.84,1758.7,4464.0,4.577,0.719,15.993,297.284,39.70768,132.8060911,1.0,0,1,2.7271145938134187,3.9993010135352067,6.2324480165505225
FALSE POSITIVE,4681152,K06436.01,FALSE POSITIVE,0.001,0,1,0,0,1.83592242,1.189,5.9942,30746.0,46.3,1501.0,1195.13,1378.9,5930.0,4.472,0.976,13.134,297.8519,39.783886,132.077813,1.0,0,1,0.6075470364035744,3.835141961092188,7.313886831633462
FALSE POSITIVE,4725292,K06437.01,FALSE POSITIVE,0.0,1,0,0,0,1.15495063,0.67525,2.31,575.95,8.97,1152.5,340.77,34.25,5867.0,4.431,1.01,14.785,283.70551,39.870491,132.34528,2.0,0,1,0.14405759847143637,2.1938856760707046,7.049688774870804
CANDIDATE,8297017,K07879.01,CANDIDATE,0.206,0,0,0,0,128.208643,0.811,2.745,212.2,6.15,792.0,93.05,8.9,7128.0,3.52,3.811,11.036,290.80057,44.270512,230.1943,2.0,0,0,4.853658960310796,1.8164520818184267,6.674561391814426
FALSE POSITIVE,5282656,K06551.01,FALSE POSITIVE,0.193,0,0,1,0,1.516372183,0.596,1.239,93.8,1.06,1686.0,1911.54,8.8,6142.0,4.456,1.046,15.16,293.98837,40.458981,131.83387,1.0,0,1,0.41632076038732974,0.058268908123975824,7.430114138561801
FALSE POSITIVE,5284133,K06552.01,FALSE POSITIVE,0.0,0,1,0,0,8.784575777,0.5,5.3022,262980.0,104.57,1555.0,1380.83,4761.5,8144.0,4.139,1.914,12.444,294.38223,40.45219,134.6752148,1.0,0,1,2.172997431002398,4.649856703610498,7.349230824613334
FALSE POSITIVE,5285607,K06553.01,FALSE POSITIVE,0.0,0,1,0,0,1.949700508,1.153,4.35014,38119.0,56.11,1716.0,2048.37,2271.0,6469.0,4.385,1.193,11.419,294.77219,40.459629,132.4267375,1.0,0,1,0.6676757751391474,4.0273140497628805,7.447751280047908
FALSE POSITIVE,5286786,K06554.01,FALSE POSITIVE,0.0,0,1,0,0,9.948701373,1.277,3.2922,2749.5,29.19,704.0,57.93,103.1,5152.0,4.517,0.786,15.456,295.08017,40.4771,138.55412,1.0,0,1,2.2974420273762597,3.3738261848660236,6.556778356158042
FALSE POSITIVE,5288543,K06555.01,FALSE POSITIVE,0.0,0,1,0,0,3.457078812,0.317,5.24058,315520.0,86.12,1603.0,1560.4,6009.0,6526.0,4.182,1.482,13.585,295.49411,40.406204,131.8058069,1.0,0,1,1.2404239584811836,4.4557416724961625,7.3796321526095525
FALSE POSITIVE,5294739,K06556.01,FALSE POSITIVE,0.0,0,1,0,0,3.735993484,0.993,17.4877,617990.0,571.07,2063.0,4283.18,1587.7,5467.0,3.432,4.055,13.93,296.83719,40.473099,135.062493,1.0,0,1,1.3180137762537263,6.34751179408619,7.631916513071252
CANDIDATE,5295206,K06557.01,CANDIDATE,0.989,0,0,0,0,6.63448023,0.116,3.603,71.2,1.04,1177.0,453.27,10.3,6463.0,4.313,1.225,13.805,296.92773,40.429661,137.0694,1.0,0,0,1.8922803271120034,0.03922071315328133,7.0707241072602764
FALSE POSITIVE,5298620,K06558.01,FALSE POSITIVE,0.0,1,0,1,1,12.4239677,0.007,16.01,162.4,0.87,606.0,31.93,12.8,4995.0,4.58,0.698,15.706,297.6394,40.490452,141.676,1.0,0,1,2.519627486036181,-0.13926206733350766,6.406879986069314
FALSE POSITIVE,5300878,K06559.01,FALSE POSITIVE,0.0,0,1,0,0,0.639721284,0.404,2.69771,465920.0,46.59,1505.0,1220.53,1012.9,4794.0,4.633,0.625,14.767,298.08188,40.478142,131.8546732,1.0,0,1,-0.4467226912333629,3.8413859258287055,7.316548177182976
FALSE POSITIVE,6292732,K06686.01,FALSE POSITIVE,0.0,0,0,0,1,1.25338826,0.469,3.828,44.7,0.64,1651.0,1750.61,14.8,5869.0,4.513,0.942,13.907,294.18524,41.632351,132.6307,1.0,0,1,0.22585049224151454,-0.4462871026284195,7.409136443920128
CANDIDATE,6307000,K06687.01,CANDIDATE,0.973,0,0,0,0,1.002591901,0.312,1.247,143.2,0.87,1391.0,884.21,11.1,4893.0,4.574,0.739,15.79,297.61307,41.672829,131.65849,1.0,0,0,0.002588547817431474,-0.13926206733350766,7.237778191923443
FALSE POSITIVE,6311637,K06688.01,FALSE POSITIVE,0.0,0,1,0,0,1.620813697,0.636,5.9968,121320.0,43.95,1733.0,2127.67,680.4,5757.0,4.209,1.177,13.242,298.70334,41.633961,132.727367,1.0,0,1,0.48292830524162866,3.783052624131186,7.457609289715606
CANDIDATE,6345758,K06689.01,CANDIDATE,0.996,0,0,0,0,3.37116682,0.318,4.708,71.4,0.98,1291.0,656.3,9.8,5653.0,4.288,1.163,15.03,284.57642,41.705971,132.0176,1.0,0,0,1.2152589218266618,-0.020202707317519466,7.1631723908466425
FALSE POSITIVE,6364126,K06690.01,FALSE POSITIVE,0.0,0,1,1,1,5.2434664,1.016,18.47,119.4,2.83,831.0,113.05,10.7,5047.0,4.574,0.766,14.901,291.84723,41.72522,132.7707,1.0,0,1,1.6569828063381598,1.0402767116551463,6.7226297948554485
FALSE POSITIVE,6364195,K06691.01,FALSE POSITIVE,0.0,1,0,1,1,5.2439542,0.223,9.82,143.8,0.81,778.0,86.51,14.2,4920.0,4.636,0.691,15.924,291.8703,41.768002,132.6525,1.0,0,1,1.6570758320723145,-0.21072103131565253,6.656726524178391
FALSE POSITIVE,6364200,K06692.01,FALSE POSITIVE,0.0,0,0,0,1,5.2441517,0.557,9.69,90.1,0.91,1056.0,293.68,10.5,6060.0,4.509,0.925,15.862,291.87134,41.788971,132.6668,1.0,0,1,1.6571134937820466,-0.09431067947124129,6.962243464266207
